2025-10-10 - INFO: - parser.prog: jgs_gmixup.py
2025-10-10 - INFO: - args:Namespace(data_path='.', dataset='IMDB-BINARY', model='GIN', epoch=100, batch_size=128, lr=0.01, num_hidden=64, gmixup='True', lam_range='[0.005, 0.01]', aug_ratio=0.2, aug_num=10, gnn='gin', seed=21314, log_screen='True', ge='USVT')
2025-10-10 - INFO: - runing device: cpu
2025-10-10 - DEBUG: - open file: /home/rbsogan/Documents/THESE/AIstat/JGS-graphon/experiments/IMDB-BINARY/IMDB-BINARY/processed/data.pt
2025-10-10 - INFO: - avg num nodes of training graphs: 19.56714285714286
2025-10-10 - INFO: - avg num edges of training graphs: 94.50571428571429
2025-10-10 - INFO: - avg density of training graphs: 0.24683300896073038
2025-10-10 - INFO: - median num nodes of training graphs: 16.0
2025-10-10 - INFO: - median num edges of training graphs: 132.0
2025-10-10 - INFO: - median density of training graphs: 0.515625
2025-10-10 - INFO: - label: [1. 0.], num_graphs:360
2025-10-10 - INFO: - aligned graph (16, 16)
2025-10-10 - INFO: - ge: USVT
2025-10-10 - INFO: - label: [0. 1.], num_graphs:340
2025-10-10 - INFO: - aligned graph (16, 16)
2025-10-10 - INFO: - ge: USVT
2025-10-10 - INFO: - graphon info: label:[1. 0.]; mean: 0.5269254597412231, shape, (5, 5)
2025-10-10 - INFO: - graphon info: label:[0. 1.]; mean: 0.4207883165025874, shape, (5, 5)
2025-10-10 - INFO: - lam: 0.009167690014565164
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9908, 0.0092])
2025-10-10 - INFO: - lam: 0.006442376582107896
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0064, 0.9936])
2025-10-10 - INFO: - lam: 0.009181478861467189
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0092, 0.9908])
2025-10-10 - INFO: - lam: 0.0082530073274942
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0083, 0.9917])
2025-10-10 - INFO: - lam: 0.0055417445240584584
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9945, 0.0055])
2025-10-10 - INFO: - lam: 0.006198163226765584
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9938, 0.0062])
2025-10-10 - INFO: - lam: 0.006260508914077344
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9937, 0.0063])
2025-10-10 - INFO: - lam: 0.005015008125740283
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.0050, 0.9950])
2025-10-10 - INFO: - lam: 0.006300533419555517
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9937, 0.0063])
2025-10-10 - INFO: - lam: 0.00999148263368415
2025-10-10 - INFO: - num_sample: 14
2025-10-10 - INFO: - label: tensor([0.9900, 0.0100])
2025-10-10 - INFO: - avg num nodes of new graphs: 4.685714285714286
2025-10-10 - INFO: - avg num edges of new graphs: 5.939285714285714
2025-10-10 - INFO: - avg density of new graphs: 0.2705095553242117
2025-10-10 - INFO: - median num nodes of new graphs: 5.0
2025-10-10 - INFO: - median num edges of new graphs: 12.0
2025-10-10 - INFO: - median density of new graphs: 0.48
2025-10-10 - INFO: - real aug ratio: 0.2
2025-10-10 - INFO: - num_features: torch.Size([5, 136])
2025-10-10 - INFO: - num_classes: torch.Size([2])
2025-10-10 - INFO: - train_dataset size: 840
2025-10-10 - INFO: - val_dataset size: 100
2025-10-10 - INFO: - test_dataset size: 200
/home/rbsogan/SIGL/venv/lib/python3.10/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
2025-10-10 - INFO: - Epoch: 001, Train Loss: 0.635075, Val Loss: 0.673883, Test Loss: 0.721627,  Val Acc:  0.660000, Test Acc:  0.540000
2025-10-10 - INFO: - Epoch: 002, Train Loss: 0.593305, Val Loss: 0.780315, Test Loss: 0.805263,  Val Acc:  0.720000, Test Acc:  0.650000
2025-10-10 - INFO: - Epoch: 003, Train Loss: 0.555278, Val Loss: 0.623729, Test Loss: 0.692348,  Val Acc:  0.700000, Test Acc:  0.625000
2025-10-10 - INFO: - Epoch: 004, Train Loss: 0.568506, Val Loss: 0.524869, Test Loss: 0.607785,  Val Acc:  0.720000, Test Acc:  0.700000
2025-10-10 - INFO: - Epoch: 005, Train Loss: 0.546182, Val Loss: 0.537172, Test Loss: 0.595970,  Val Acc:  0.730000, Test Acc:  0.695000
2025-10-10 - INFO: - Epoch: 006, Train Loss: 0.528859, Val Loss: 0.545931, Test Loss: 0.623030,  Val Acc:  0.710000, Test Acc:  0.695000
2025-10-10 - INFO: - Epoch: 007, Train Loss: 0.543532, Val Loss: 0.481879, Test Loss: 0.575171,  Val Acc:  0.720000, Test Acc:  0.675000
2025-10-10 - INFO: - Epoch: 008, Train Loss: 0.565347, Val Loss: 0.511428, Test Loss: 0.643485,  Val Acc:  0.730000, Test Acc:  0.645000
2025-10-10 - INFO: - Epoch: 009, Train Loss: 0.530801, Val Loss: 0.561060, Test Loss: 0.656819,  Val Acc:  0.770000, Test Acc:  0.710000
2025-10-10 - INFO: - Epoch: 010, Train Loss: 0.512751, Val Loss: 0.680557, Test Loss: 0.666375,  Val Acc:  0.670000, Test Acc:  0.660000
2025-10-10 - INFO: - Epoch: 011, Train Loss: 0.553292, Val Loss: 0.531992, Test Loss: 0.572353,  Val Acc:  0.690000, Test Acc:  0.730000
2025-10-10 - INFO: - Epoch: 012, Train Loss: 0.540225, Val Loss: 0.536701, Test Loss: 0.571570,  Val Acc:  0.760000, Test Acc:  0.710000
2025-10-10 - INFO: - Epoch: 013, Train Loss: 0.525996, Val Loss: 0.486076, Test Loss: 0.547017,  Val Acc:  0.770000, Test Acc:  0.725000
2025-10-10 - INFO: - Epoch: 014, Train Loss: 0.506024, Val Loss: 0.475797, Test Loss: 0.564021,  Val Acc:  0.760000, Test Acc:  0.730000
2025-10-10 - INFO: - Epoch: 015, Train Loss: 0.513044, Val Loss: 0.521595, Test Loss: 0.565969,  Val Acc:  0.730000, Test Acc:  0.715000
2025-10-10 - INFO: - Epoch: 016, Train Loss: 0.507342, Val Loss: 0.504954, Test Loss: 0.558068,  Val Acc:  0.720000, Test Acc:  0.665000
2025-10-10 - INFO: - Epoch: 017, Train Loss: 0.507949, Val Loss: 0.538793, Test Loss: 0.554301,  Val Acc:  0.660000, Test Acc:  0.675000
2025-10-10 - INFO: - Epoch: 018, Train Loss: 0.495220, Val Loss: 0.516234, Test Loss: 0.562703,  Val Acc:  0.780000, Test Acc:  0.685000
2025-10-10 - INFO: - Epoch: 019, Train Loss: 0.512765, Val Loss: 0.494605, Test Loss: 0.568897,  Val Acc:  0.760000, Test Acc:  0.660000
2025-10-10 - INFO: - Epoch: 020, Train Loss: 0.487621, Val Loss: 0.521751, Test Loss: 0.726292,  Val Acc:  0.720000, Test Acc:  0.630000
2025-10-10 - INFO: - Epoch: 021, Train Loss: 0.489243, Val Loss: 0.465892, Test Loss: 0.587719,  Val Acc:  0.730000, Test Acc:  0.720000
2025-10-10 - INFO: - Epoch: 022, Train Loss: 0.476044, Val Loss: 0.519847, Test Loss: 0.561168,  Val Acc:  0.720000, Test Acc:  0.710000
2025-10-10 - INFO: - Epoch: 023, Train Loss: 0.471020, Val Loss: 0.511656, Test Loss: 0.553452,  Val Acc:  0.750000, Test Acc:  0.705000
2025-10-10 - INFO: - Epoch: 024, Train Loss: 0.468720, Val Loss: 0.513333, Test Loss: 0.686197,  Val Acc:  0.790000, Test Acc:  0.730000
2025-10-10 - INFO: - Epoch: 025, Train Loss: 0.484347, Val Loss: 0.464468, Test Loss: 0.566476,  Val Acc:  0.760000, Test Acc:  0.710000
